dates,machines,coffee,soda,nrj,day,date
2019-12-21 07:32:14+00:00,B,186,77,36,Saturday,2019-12-21
2019-12-21 07:34:12+00:00,B,185,77,36,Saturday,2019-12-21
2019-12-21 07:46:35+00:00,C,153,54,21,Saturday,2019-12-21
2019-12-21 07:48:36+00:00,B,184,77,36,Saturday,2019-12-21
2019-12-21 08:00:34+00:00,D,200,53,36,Saturday,2019-12-21
2019-12-21 08:04:31+00:00,D,200,52,36,Saturday,2019-12-21
2019-12-21 08:08:17+00:00,C,152,54,21,Saturday,2019-12-21
2019-12-21 08:10:45+00:00,B,183,77,36,Saturday,2019-12-21
2019-12-21 08:23:25+00:00,C,151,54,21,Saturday,2019-12-21
2019-12-21 08:26:05+00:00,C,150,54,21,Saturday,2019-12-21
2019-12-21 08:36:10+00:00,C,149,54,21,Saturday,2019-12-21
2019-12-21 08:39:46+00:00,D,199,52,36,Saturday,2019-12-21
2019-12-21 08:51:52+00:00,C,148,54,21,Saturday,2019-12-21
2019-12-21 09:03:53+00:00,A,161,56,38,Saturday,2019-12-21
2019-12-21 09:04:23+00:00,B,183,76,36,Saturday,2019-12-21
2019-12-21 09:13:30+00:00,A,160,56,38,Saturday,2019-12-21
2019-12-21 09:14:08+00:00,B,182,76,36,Saturday,2019-12-21
2019-12-21 09:15:26+00:00,A,159,56,38,Saturday,2019-12-21
2019-12-21 09:36:00+00:00,A,158,56,38,Saturday,2019-12-21
2019-12-21 09:38:48+00:00,D,198,52,36,Saturday,2019-12-21
2019-12-21 09:43:24+00:00,B,181,76,36,Saturday,2019-12-21
2019-12-21 09:48:13+00:00,B,180,76,36,Saturday,2019-12-21
2019-12-21 09:54:47+00:00,D,197,52,36,Saturday,2019-12-21
2019-12-21 09:57:53+00:00,A,158,55,38,Saturday,2019-12-21
2019-12-21 09:58:50+00:00,B,179,76,36,Saturday,2019-12-21
2019-12-21 10:01:46+00:00,A,157,55,38,Saturday,2019-12-21
2019-12-21 10:08:25+00:00,D,196,52,36,Saturday,2019-12-21
2019-12-21 10:09:53+00:00,D,195,52,36,Saturday,2019-12-21
2019-12-21 10:18:08+00:00,C,147,54,21,Saturday,2019-12-21
2019-12-21 10:19:31+00:00,D,195,51,36,Saturday,2019-12-21
2019-12-21 10:26:19+00:00,B,178,76,36,Saturday,2019-12-21
2019-12-21 10:36:22+00:00,B,177,76,36,Saturday,2019-12-21
2019-12-21 10:42:24+00:00,C,147,53,21,Saturday,2019-12-21
2019-12-21 10:47:48+00:00,A,156,55,38,Saturday,2019-12-21
2019-12-21 10:51:15+00:00,B,177,75,36,Saturday,2019-12-21
2019-12-21 10:51:54+00:00,A,155,55,38,Saturday,2019-12-21
2019-12-21 10:53:00+00:00,C,147,52,21,Saturday,2019-12-21
2019-12-21 10:57:25+00:00,B,176,75,36,Saturday,2019-12-21
2019-12-21 11:02:00+00:00,D,194,51,36,Saturday,2019-12-21
2019-12-21 11:02:48+00:00,A,154,55,38,Saturday,2019-12-21
2019-12-21 11:04:04+00:00,B,175,75,36,Saturday,2019-12-21
2019-12-21 11:04:45+00:00,A,154,54,38,Saturday,2019-12-21
2019-12-21 11:06:50+00:00,B,175,74,36,Saturday,2019-12-21
2019-12-21 11:10:40+00:00,D,193,51,36,Saturday,2019-12-21
2019-12-21 11:19:15+00:00,B,175,73,36,Saturday,2019-12-21
2019-12-21 11:19:26+00:00,A,153,54,38,Saturday,2019-12-21
2019-12-21 11:21:45+00:00,C,146,52,21,Saturday,2019-12-21
2019-12-21 11:25:15+00:00,A,153,53,38,Saturday,2019-12-21
2019-12-21 11:37:06+00:00,A,152,53,38,Saturday,2019-12-21
2019-12-21 11:38:19+00:00,D,192,51,36,Saturday,2019-12-21
2019-12-21 11:40:04+00:00,C,145,52,21,Saturday,2019-12-21
2019-12-21 11:46:55+00:00,D,192,50,36,Saturday,2019-12-21
2019-12-21 11:47:18+00:00,B,174,73,36,Saturday,2019-12-21
2019-12-21 11:49:16+00:00,D,191,50,36,Saturday,2019-12-21
2019-12-21 11:51:03+00:00,D,190,50,36,Saturday,2019-12-21
2019-12-21 11:57:46+00:00,D,189,50,36,Saturday,2019-12-21
2019-12-21 12:03:27+00:00,D,188,50,36,Saturday,2019-12-21
2019-12-21 12:04:37+00:00,B,174,72,36,Saturday,2019-12-21
2019-12-21 12:38:14+00:00,B,174,71,36,Saturday,2019-12-21
2019-12-21 12:39:00+00:00,B,173,71,36,Saturday,2019-12-21
2019-12-21 12:42:29+00:00,B,172,71,36,Saturday,2019-12-21
2019-12-21 12:46:18+00:00,C,144,52,21,Saturday,2019-12-21
2019-12-21 12:49:36+00:00,A,152,53,37,Saturday,2019-12-21
2019-12-21 12:49:55+00:00,A,151,53,37,Saturday,2019-12-21
2019-12-21 12:52:32+00:00,C,143,52,21,Saturday,2019-12-21
2019-12-21 12:58:03+00:00,C,143,51,21,Saturday,2019-12-21
2019-12-21 13:04:24+00:00,D,187,50,36,Saturday,2019-12-21
2019-12-21 13:09:39+00:00,D,186,50,36,Saturday,2019-12-21
2019-12-21 13:15:15+00:00,B,171,71,36,Saturday,2019-12-21
2019-12-21 13:24:24+00:00,A,151,52,37,Saturday,2019-12-21
2019-12-21 13:24:45+00:00,D,186,50,35,Saturday,2019-12-21
2019-12-21 13:25:22+00:00,B,170,71,36,Saturday,2019-12-21
2019-12-21 13:26:44+00:00,C,143,50,21,Saturday,2019-12-21
2019-12-21 13:26:46+00:00,C,143,49,21,Saturday,2019-12-21
2019-12-21 13:29:16+00:00,D,185,50,35,Saturday,2019-12-21
2019-12-21 13:30:34+00:00,B,170,70,36,Saturday,2019-12-21
2019-12-21 13:30:56+00:00,C,143,48,21,Saturday,2019-12-21
2019-12-21 13:35:34+00:00,A,150,52,37,Saturday,2019-12-21
2019-12-21 13:51:59+00:00,C,142,48,21,Saturday,2019-12-21
2019-12-21 13:54:38+00:00,B,170,69,36,Saturday,2019-12-21
2019-12-21 13:57:44+00:00,B,170,68,36,Saturday,2019-12-21
2019-12-21 14:15:44+00:00,C,142,48,20,Saturday,2019-12-21
2019-12-21 14:23:35+00:00,A,149,52,37,Saturday,2019-12-21
2019-12-21 14:31:10+00:00,B,170,67,36,Saturday,2019-12-21
2019-12-21 14:33:04+00:00,B,169,67,36,Saturday,2019-12-21
2019-12-21 14:34:37+00:00,D,184,50,35,Saturday,2019-12-21
2019-12-21 14:39:27+00:00,D,183,50,35,Saturday,2019-12-21
2019-12-21 14:40:35+00:00,C,142,48,19,Saturday,2019-12-21
2019-12-21 14:45:22+00:00,A,148,52,37,Saturday,2019-12-21
2019-12-21 14:47:54+00:00,B,169,66,36,Saturday,2019-12-21
2019-12-21 14:48:56+00:00,B,169,65,36,Saturday,2019-12-21
2019-12-21 14:49:17+00:00,A,147,52,37,Saturday,2019-12-21
2019-12-21 14:59:11+00:00,D,183,49,35,Saturday,2019-12-21
2019-12-21 15:10:15+00:00,D,183,48,35,Saturday,2019-12-21
2019-12-21 15:11:02+00:00,B,169,64,36,Saturday,2019-12-21
2019-12-21 15:19:32+00:00,D,182,48,35,Saturday,2019-12-21
2019-12-21 15:19:50+00:00,D,181,48,35,Saturday,2019-12-21
2019-12-21 15:20:26+00:00,A,147,51,37,Saturday,2019-12-21
2019-12-21 15:22:54+00:00,C,142,47,19,Saturday,2019-12-21
2019-12-21 15:32:43+00:00,B,169,63,36,Saturday,2019-12-21
2019-12-21 15:36:01+00:00,C,141,47,19,Saturday,2019-12-21
2019-12-21 15:43:28+00:00,A,147,51,36,Saturday,2019-12-21
2019-12-21 15:44:27+00:00,C,141,47,18,Saturday,2019-12-21
2019-12-21 15:46:02+00:00,C,141,46,18,Saturday,2019-12-21
2019-12-21 15:47:32+00:00,B,169,62,36,Saturday,2019-12-21
2019-12-21 15:55:13+00:00,C,140,46,18,Saturday,2019-12-21
2019-12-21 15:59:06+00:00,C,140,46,17,Saturday,2019-12-21
2019-12-21 16:01:48+00:00,D,180,48,35,Saturday,2019-12-21
2019-12-21 16:04:59+00:00,A,147,51,35,Saturday,2019-12-21
2019-12-21 16:06:33+00:00,A,146,51,35,Saturday,2019-12-21
2019-12-21 16:06:33+00:00,C,139,46,17,Saturday,2019-12-21
2019-12-21 16:12:05+00:00,A,145,51,35,Saturday,2019-12-21
2019-12-21 16:16:33+00:00,B,169,62,35,Saturday,2019-12-21
2019-12-21 16:19:05+00:00,D,180,48,34,Saturday,2019-12-21
2019-12-21 16:22:14+00:00,C,138,46,17,Saturday,2019-12-21
2019-12-21 16:28:59+00:00,B,169,62,34,Saturday,2019-12-21
2019-12-21 16:30:33+00:00,B,169,61,34,Saturday,2019-12-21
2019-12-21 16:33:08+00:00,B,169,61,33,Saturday,2019-12-21
2019-12-21 16:43:07+00:00,B,169,60,33,Saturday,2019-12-21
2019-12-21 16:51:49+00:00,C,138,45,17,Saturday,2019-12-21
2019-12-21 16:53:35+00:00,B,169,59,33,Saturday,2019-12-21
2019-12-21 16:55:26+00:00,B,169,58,33,Saturday,2019-12-21
2019-12-21 16:57:03+00:00,B,169,57,33,Saturday,2019-12-21
2019-12-21 17:07:57+00:00,A,145,51,34,Saturday,2019-12-21
2019-12-21 17:18:39+00:00,A,145,51,33,Saturday,2019-12-21
2019-12-21 17:21:25+00:00,A,145,50,33,Saturday,2019-12-21
2019-12-21 17:40:26+00:00,D,180,48,33,Saturday,2019-12-21
2019-12-21 17:41:38+00:00,D,180,48,32,Saturday,2019-12-21
2019-12-21 17:47:09+00:00,C,138,45,16,Saturday,2019-12-21
2019-12-21 17:47:56+00:00,A,145,50,32,Saturday,2019-12-21
2019-12-21 17:53:03+00:00,C,138,44,16,Saturday,2019-12-21
2019-12-21 17:57:42+00:00,C,138,44,15,Saturday,2019-12-21
2019-12-21 18:00:52+00:00,C,138,44,14,Saturday,2019-12-21
2019-12-21 18:01:03+00:00,C,138,44,13,Saturday,2019-12-21
2019-12-21 18:06:14+00:00,C,137,44,13,Saturday,2019-12-21
2019-12-21 18:15:05+00:00,D,180,48,31,Saturday,2019-12-21
2019-12-21 18:17:14+00:00,D,180,47,31,Saturday,2019-12-21
2019-12-21 18:24:14+00:00,D,180,47,30,Saturday,2019-12-21
2019-12-21 18:26:06+00:00,C,137,43,13,Saturday,2019-12-21
2019-12-21 18:26:16+00:00,D,180,46,30,Saturday,2019-12-21
2019-12-21 18:27:54+00:00,C,137,42,13,Saturday,2019-12-21
2019-12-21 18:34:04+00:00,A,145,50,31,Saturday,2019-12-21
2019-12-21 18:40:09+00:00,D,180,46,29,Saturday,2019-12-21
2019-12-21 18:41:13+00:00,D,180,46,28,Saturday,2019-12-21
2019-12-21 18:43:56+00:00,B,169,56,33,Saturday,2019-12-21
2019-12-21 18:46:02+00:00,D,180,46,27,Saturday,2019-12-21
2019-12-21 18:49:46+00:00,A,145,50,30,Saturday,2019-12-21
2019-12-21 18:53:59+00:00,C,136,42,13,Saturday,2019-12-21
2019-12-21 18:57:49+00:00,C,136,42,12,Saturday,2019-12-21
2019-12-21 18:58:25+00:00,C,136,42,11,Saturday,2019-12-21
2019-12-21 18:59:21+00:00,A,145,50,29,Saturday,2019-12-21
2019-12-21 19:09:46+00:00,D,180,46,26,Saturday,2019-12-21
2019-12-21 19:10:18+00:00,D,180,46,25,Saturday,2019-12-21
2019-12-21 19:10:38+00:00,D,180,46,24,Saturday,2019-12-21
2019-12-21 19:15:55+00:00,D,180,46,23,Saturday,2019-12-21
2019-12-21 19:19:19+00:00,A,145,50,28,Saturday,2019-12-21
2019-12-21 19:23:40+00:00,C,136,42,10,Saturday,2019-12-21
2019-12-21 19:25:00+00:00,D,180,46,22,Saturday,2019-12-21
2019-12-21 19:30:48+00:00,C,136,42,9,Saturday,2019-12-21
2019-12-21 19:33:54+00:00,C,135,42,9,Saturday,2019-12-21
2019-12-21 19:37:29+00:00,D,180,46,21,Saturday,2019-12-21
2019-12-21 19:43:50+00:00,C,135,41,9,Saturday,2019-12-21
2019-12-21 19:44:29+00:00,D,180,46,20,Saturday,2019-12-21
2019-12-21 19:44:54+00:00,B,169,56,32,Saturday,2019-12-21
2019-12-21 19:45:24+00:00,D,180,46,19,Saturday,2019-12-21
2019-12-21 19:49:07+00:00,D,180,45,19,Saturday,2019-12-21
2019-12-21 19:49:50+00:00,A,145,50,27,Saturday,2019-12-21
2019-12-21 19:57:07+00:00,C,135,40,9,Saturday,2019-12-21
2019-12-21 19:58:09+00:00,C,135,40,8,Saturday,2019-12-21
2019-12-21 20:03:49+00:00,B,169,56,31,Saturday,2019-12-21
2019-12-21 20:08:17+00:00,C,135,39,8,Saturday,2019-12-21
2019-12-21 20:11:20+00:00,C,135,38,8,Saturday,2019-12-21
2019-12-21 20:14:00+00:00,C,135,38,7,Saturday,2019-12-21
2019-12-21 20:14:17+00:00,D,180,44,19,Saturday,2019-12-21
2019-12-21 20:22:06+00:00,A,145,50,26,Saturday,2019-12-21
2019-12-21 20:26:02+00:00,C,135,37,7,Saturday,2019-12-21
2019-12-21 20:30:36+00:00,B,169,56,30,Saturday,2019-12-21
2019-12-21 20:45:10+00:00,C,135,37,6,Saturday,2019-12-21
2019-12-21 20:49:04+00:00,B,169,56,29,Saturday,2019-12-21
2019-12-21 20:51:35+00:00,D,180,44,18,Saturday,2019-12-21
2019-12-21 20:54:35+00:00,C,135,37,5,Saturday,2019-12-21
2019-12-21 20:56:08+00:00,A,145,50,25,Saturday,2019-12-21
2019-12-21 20:56:39+00:00,A,145,50,24,Saturday,2019-12-21
2019-12-21 20:58:56+00:00,A,145,50,23,Saturday,2019-12-21
2019-12-21 20:59:00+00:00,B,169,56,28,Saturday,2019-12-21
2019-12-21 21:08:48+00:00,B,169,56,27,Saturday,2019-12-21
2019-12-21 21:09:09+00:00,C,135,37,4,Saturday,2019-12-21
2019-12-21 21:09:51+00:00,D,180,44,17,Saturday,2019-12-21
2019-12-21 21:11:57+00:00,D,180,44,16,Saturday,2019-12-21
2019-12-21 21:13:16+00:00,C,135,37,3,Saturday,2019-12-21
2019-12-21 21:17:07+00:00,C,135,37,2,Saturday,2019-12-21
2019-12-21 21:21:49+00:00,C,135,36,2,Saturday,2019-12-21
2019-12-21 21:22:40+00:00,D,180,44,15,Saturday,2019-12-21
2019-12-21 21:34:26+00:00,A,145,50,22,Saturday,2019-12-21
2019-12-21 21:38:48+00:00,D,180,44,14,Saturday,2019-12-21
2019-12-21 21:44:36+00:00,C,135,35,2,Saturday,2019-12-21
2019-12-21 21:51:06+00:00,B,168,56,27,Saturday,2019-12-21
2019-12-21 22:04:28+00:00,B,168,56,26,Saturday,2019-12-21
2019-12-21 22:10:59+00:00,D,180,44,13,Saturday,2019-12-21
2019-12-21 22:16:20+00:00,C,135,35,1,Saturday,2019-12-21
2019-12-21 22:26:07+00:00,D,180,44,12,Saturday,2019-12-21
2019-12-21 22:29:25+00:00,A,145,50,21,Saturday,2019-12-21
2019-12-21 22:37:27+00:00,C,135,34,1,Saturday,2019-12-21
2019-12-21 22:52:08+00:00,D,180,43,12,Saturday,2019-12-21
2019-12-21 22:59:36+00:00,C,135,34,0,Saturday,2019-12-21
2019-12-21 23:00:02+00:00,C,135,33,0,Saturday,2019-12-21
2019-12-21 23:05:51+00:00,B,167,56,26,Saturday,2019-12-21
2019-12-21 23:07:13+00:00,A,145,50,20,Saturday,2019-12-21
2019-12-21 23:20:09+00:00,C,135,32,0,Saturday,2019-12-21
2019-12-21 23:22:11+00:00,D,180,43,11,Saturday,2019-12-21
2019-12-21 23:49:43+00:00,B,167,55,26,Saturday,2019-12-21
2019-12-21 23:55:32+00:00,B,167,55,25,Saturday,2019-12-21
2019-12-22 00:30:43+00:00,C,135,31,0,Sunday,2019-12-22
2019-12-22 00:33:48+00:00,D,180,42,11,Sunday,2019-12-22
2019-12-22 00:48:42+00:00,B,167,54,25,Sunday,2019-12-22
2019-12-22 00:50:28+00:00,B,167,53,25,Sunday,2019-12-22
2019-12-22 01:09:26+00:00,D,180,41,11,Sunday,2019-12-22
2019-12-22 01:39:07+00:00,C,135,30,0,Sunday,2019-12-22
2019-12-22 01:52:47+00:00,D,180,40,11,Sunday,2019-12-22
2019-12-22 05:04:44+00:00,B,167,52,25,Sunday,2019-12-22
2019-12-22 05:14:22+00:00,C,134,30,0,Sunday,2019-12-22
2019-12-22 05:15:20+00:00,B,166,52,25,Sunday,2019-12-22
2019-12-22 05:19:29+00:00,C,134,29,0,Sunday,2019-12-22
2019-12-22 05:36:18+00:00,D,179,40,11,Sunday,2019-12-22
2019-12-22 05:49:09+00:00,D,178,40,11,Sunday,2019-12-22
2019-12-22 05:55:54+00:00,B,166,51,25,Sunday,2019-12-22
2019-12-22 05:56:33+00:00,A,144,50,20,Sunday,2019-12-22
2019-12-22 05:59:54+00:00,D,178,39,11,Sunday,2019-12-22
2019-12-22 06:09:45+00:00,C,133,29,0,Sunday,2019-12-22
2019-12-22 06:10:12+00:00,C,132,29,0,Sunday,2019-12-22
2019-12-22 06:17:59+00:00,C,131,29,0,Sunday,2019-12-22
2019-12-22 06:18:04+00:00,C,130,29,0,Sunday,2019-12-22
2019-12-22 06:18:32+00:00,B,166,50,25,Sunday,2019-12-22
2019-12-22 06:21:52+00:00,C,129,29,0,Sunday,2019-12-22
2019-12-22 06:28:01+00:00,B,165,50,25,Sunday,2019-12-22
2019-12-22 06:36:41+00:00,C,128,29,0,Sunday,2019-12-22
2019-12-22 06:52:17+00:00,C,128,28,0,Sunday,2019-12-22
2019-12-22 06:56:46+00:00,C,128,27,0,Sunday,2019-12-22
2019-12-22 07:02:15+00:00,B,164,50,25,Sunday,2019-12-22
2019-12-22 07:08:54+00:00,C,128,26,0,Sunday,2019-12-22
2019-12-22 07:09:07+00:00,D,178,38,11,Sunday,2019-12-22
2019-12-22 07:10:50+00:00,A,144,49,20,Sunday,2019-12-22
2019-12-22 07:11:28+00:00,D,177,38,11,Sunday,2019-12-22
2019-12-22 07:12:35+00:00,B,164,49,25,Sunday,2019-12-22
2019-12-22 07:15:49+00:00,D,177,37,11,Sunday,2019-12-22
2019-12-22 07:20:13+00:00,C,128,25,0,Sunday,2019-12-22
2019-12-22 07:21:28+00:00,D,177,36,11,Sunday,2019-12-22
2019-12-22 07:24:23+00:00,B,164,48,25,Sunday,2019-12-22
2019-12-22 07:35:28+00:00,B,163,48,25,Sunday,2019-12-22
2019-12-22 07:38:23+00:00,A,144,48,20,Sunday,2019-12-22
2019-12-22 07:38:32+00:00,C,128,24,0,Sunday,2019-12-22
2019-12-22 07:40:48+00:00,A,143,48,20,Sunday,2019-12-22
2019-12-22 07:43:16+00:00,D,176,36,11,Sunday,2019-12-22
2019-12-22 07:44:27+00:00,B,162,48,25,Sunday,2019-12-22
2019-12-22 07:49:44+00:00,C,127,24,0,Sunday,2019-12-22
2019-12-22 07:51:08+00:00,C,127,23,0,Sunday,2019-12-22
2019-12-22 08:00:37+00:00,A,142,48,20,Sunday,2019-12-22
2019-12-22 08:00:47+00:00,B,161,48,25,Sunday,2019-12-22
2019-12-22 08:09:18+00:00,C,126,23,0,Sunday,2019-12-22
2019-12-22 08:10:07+00:00,A,142,47,20,Sunday,2019-12-22
2019-12-22 08:13:09+00:00,C,126,22,0,Sunday,2019-12-22
2019-12-22 08:17:08+00:00,A,141,47,20,Sunday,2019-12-22
2019-12-22 08:19:30+00:00,B,160,48,25,Sunday,2019-12-22
2019-12-22 08:20:46+00:00,B,159,48,25,Sunday,2019-12-22
2019-12-22 08:23:27+00:00,B,158,48,25,Sunday,2019-12-22
2019-12-22 08:35:13+00:00,D,175,36,11,Sunday,2019-12-22
2019-12-22 08:36:39+00:00,A,141,46,20,Sunday,2019-12-22
2019-12-22 08:39:10+00:00,C,125,22,0,Sunday,2019-12-22
2019-12-22 08:43:45+00:00,A,140,46,20,Sunday,2019-12-22
2019-12-22 08:44:33+00:00,A,139,46,20,Sunday,2019-12-22
2019-12-22 08:45:38+00:00,C,124,22,0,Sunday,2019-12-22
2019-12-22 08:47:23+00:00,D,174,36,11,Sunday,2019-12-22
2019-12-22 08:48:59+00:00,D,173,36,11,Sunday,2019-12-22
2019-12-22 08:50:32+00:00,B,157,48,25,Sunday,2019-12-22
2019-12-22 08:54:14+00:00,B,157,47,25,Sunday,2019-12-22
2019-12-22 08:56:40+00:00,D,172,36,11,Sunday,2019-12-22
2019-12-22 08:57:40+00:00,D,171,36,11,Sunday,2019-12-22
2019-12-22 08:59:16+00:00,D,170,36,11,Sunday,2019-12-22
2019-12-22 09:06:03+00:00,A,138,46,20,Sunday,2019-12-22
2019-12-22 09:08:51+00:00,D,169,36,11,Sunday,2019-12-22
2019-12-22 09:20:43+00:00,A,137,46,20,Sunday,2019-12-22
2019-12-22 09:21:03+00:00,B,156,47,25,Sunday,2019-12-22
2019-12-22 09:23:01+00:00,B,156,46,25,Sunday,2019-12-22
2019-12-22 09:23:51+00:00,A,136,46,20,Sunday,2019-12-22
2019-12-22 09:25:46+00:00,D,169,35,11,Sunday,2019-12-22
2019-12-22 09:26:07+00:00,C,123,22,0,Sunday,2019-12-22
2019-12-22 09:26:22+00:00,D,169,34,11,Sunday,2019-12-22
2019-12-22 09:36:20+00:00,C,123,21,0,Sunday,2019-12-22
2019-12-22 09:40:16+00:00,C,123,20,0,Sunday,2019-12-22
2019-12-22 09:44:01+00:00,D,169,33,11,Sunday,2019-12-22
2019-12-22 09:53:41+00:00,C,122,20,0,Sunday,2019-12-22
2019-12-22 09:58:00+00:00,A,135,46,20,Sunday,2019-12-22
2019-12-22 10:03:32+00:00,C,121,20,0,Sunday,2019-12-22
2019-12-22 10:03:54+00:00,A,134,46,20,Sunday,2019-12-22
2019-12-22 10:06:44+00:00,C,120,20,0,Sunday,2019-12-22
2019-12-22 10:10:53+00:00,B,156,45,25,Sunday,2019-12-22
2019-12-22 10:15:03+00:00,C,119,20,0,Sunday,2019-12-22
2019-12-22 10:16:10+00:00,A,134,45,20,Sunday,2019-12-22
2019-12-22 10:21:38+00:00,D,168,33,11,Sunday,2019-12-22
2019-12-22 10:21:49+00:00,B,155,45,25,Sunday,2019-12-22
2019-12-22 10:22:19+00:00,B,154,45,25,Sunday,2019-12-22
2019-12-22 10:32:38+00:00,A,133,45,20,Sunday,2019-12-22
2019-12-22 10:37:25+00:00,B,154,44,25,Sunday,2019-12-22
2019-12-22 10:38:05+00:00,A,133,44,20,Sunday,2019-12-22
2019-12-22 10:44:00+00:00,D,167,33,11,Sunday,2019-12-22
2019-12-22 10:48:49+00:00,B,153,44,25,Sunday,2019-12-22
2019-12-22 10:51:31+00:00,B,152,44,25,Sunday,2019-12-22
2019-12-22 10:59:20+00:00,B,151,44,25,Sunday,2019-12-22
2019-12-22 10:59:28+00:00,A,133,43,20,Sunday,2019-12-22
2019-12-22 11:02:27+00:00,A,132,43,20,Sunday,2019-12-22
2019-12-22 11:29:11+00:00,C,118,20,0,Sunday,2019-12-22
2019-12-22 11:32:56+00:00,C,117,20,0,Sunday,2019-12-22
2019-12-22 11:33:48+00:00,B,150,44,25,Sunday,2019-12-22
2019-12-22 11:36:56+00:00,B,149,44,25,Sunday,2019-12-22
2019-12-22 11:43:02+00:00,B,148,44,25,Sunday,2019-12-22
2019-12-22 11:43:55+00:00,D,166,33,11,Sunday,2019-12-22
2019-12-22 11:49:52+00:00,A,131,43,20,Sunday,2019-12-22
2019-12-22 11:53:56+00:00,D,165,33,11,Sunday,2019-12-22
2019-12-22 11:56:44+00:00,B,147,44,25,Sunday,2019-12-22
2019-12-22 11:57:40+00:00,D,164,33,11,Sunday,2019-12-22
2019-12-22 12:03:59+00:00,C,117,19,0,Sunday,2019-12-22
2019-12-22 12:04:13+00:00,A,130,43,20,Sunday,2019-12-22
2019-12-22 12:11:55+00:00,D,163,33,11,Sunday,2019-12-22
2019-12-22 12:18:53+00:00,D,162,33,11,Sunday,2019-12-22
2019-12-22 12:28:40+00:00,C,116,19,0,Sunday,2019-12-22
2019-12-22 12:31:02+00:00,B,146,44,25,Sunday,2019-12-22
2019-12-22 12:34:01+00:00,C,115,19,0,Sunday,2019-12-22
2019-12-22 12:34:54+00:00,C,114,19,0,Sunday,2019-12-22
2019-12-22 12:40:34+00:00,B,145,44,25,Sunday,2019-12-22
2019-12-22 12:42:24+00:00,C,113,19,0,Sunday,2019-12-22
2019-12-22 12:46:06+00:00,C,112,19,0,Sunday,2019-12-22
2019-12-22 12:54:49+00:00,C,111,19,0,Sunday,2019-12-22
2019-12-22 12:55:11+00:00,A,129,43,20,Sunday,2019-12-22
2019-12-22 13:18:58+00:00,D,161,33,11,Sunday,2019-12-22
2019-12-22 13:22:40+00:00,A,128,43,20,Sunday,2019-12-22
2019-12-22 13:29:43+00:00,C,111,18,0,Sunday,2019-12-22
2019-12-22 13:31:50+00:00,C,110,18,0,Sunday,2019-12-22
2019-12-22 13:33:55+00:00,A,127,43,20,Sunday,2019-12-22
2019-12-22 13:49:32+00:00,A,127,42,20,Sunday,2019-12-22
2019-12-22 13:50:28+00:00,B,145,43,25,Sunday,2019-12-22
2019-12-22 13:54:31+00:00,D,161,32,11,Sunday,2019-12-22
2019-12-22 13:55:15+00:00,A,126,42,20,Sunday,2019-12-22
2019-12-22 13:55:53+00:00,D,160,32,11,Sunday,2019-12-22
2019-12-22 13:56:28+00:00,A,125,42,20,Sunday,2019-12-22
2019-12-22 13:57:14+00:00,A,125,41,20,Sunday,2019-12-22
2019-12-22 14:06:54+00:00,B,144,43,25,Sunday,2019-12-22
2019-12-22 14:15:46+00:00,B,143,43,25,Sunday,2019-12-22
2019-12-22 14:28:58+00:00,C,109,18,0,Sunday,2019-12-22
2019-12-22 14:31:50+00:00,B,142,43,25,Sunday,2019-12-22
2019-12-22 14:34:03+00:00,D,159,32,11,Sunday,2019-12-22
2019-12-22 14:40:49+00:00,C,108,18,0,Sunday,2019-12-22
2019-12-22 14:44:51+00:00,C,108,17,0,Sunday,2019-12-22
2019-12-22 14:54:00+00:00,A,125,40,20,Sunday,2019-12-22
2019-12-22 15:02:12+00:00,C,108,16,0,Sunday,2019-12-22
2019-12-22 15:02:18+00:00,C,107,16,0,Sunday,2019-12-22
2019-12-22 15:04:17+00:00,C,106,16,0,Sunday,2019-12-22
2019-12-22 15:05:07+00:00,B,142,42,25,Sunday,2019-12-22
2019-12-22 15:09:27+00:00,D,159,31,11,Sunday,2019-12-22
2019-12-22 15:10:02+00:00,A,125,39,20,Sunday,2019-12-22
2019-12-22 15:12:21+00:00,A,125,39,19,Sunday,2019-12-22
2019-12-22 15:24:01+00:00,D,158,31,11,Sunday,2019-12-22
2019-12-22 15:24:19+00:00,C,106,15,0,Sunday,2019-12-22
2019-12-22 15:27:29+00:00,A,124,39,19,Sunday,2019-12-22
2019-12-22 15:27:32+00:00,C,106,14,0,Sunday,2019-12-22
2019-12-22 15:43:59+00:00,B,142,42,24,Sunday,2019-12-22
2019-12-22 15:53:22+00:00,A,123,39,19,Sunday,2019-12-22
2019-12-22 16:02:14+00:00,C,106,13,0,Sunday,2019-12-22
2019-12-22 16:18:10+00:00,A,123,38,19,Sunday,2019-12-22
2019-12-22 16:19:23+00:00,D,157,31,11,Sunday,2019-12-22
2019-12-22 16:25:42+00:00,D,157,31,10,Sunday,2019-12-22
2019-12-22 16:28:29+00:00,A,122,38,19,Sunday,2019-12-22
2019-12-22 16:38:11+00:00,B,142,41,24,Sunday,2019-12-22
2019-12-22 16:59:44+00:00,D,156,31,10,Sunday,2019-12-22
2019-12-22 17:02:23+00:00,B,141,41,24,Sunday,2019-12-22
2019-12-22 17:15:10+00:00,A,121,38,19,Sunday,2019-12-22
2019-12-22 17:19:43+00:00,A,121,37,19,Sunday,2019-12-22
2019-12-22 17:23:32+00:00,D,155,31,10,Sunday,2019-12-22
